log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,665,0.00678818,233.243,0.00239744,0,0.000965308,0,0,1718.43,0,0.00375625,0,2,0,665,0,661.353,0.00136445,0.156948,0,0,0,0.05,0,1000,445.632,0.0138322,0.0029429,87.0049,WAIT_DIE,0,0,0,0,2.6799,0,0.00112559,0.000438653,0,0,0,0,0,false,0,0,0,0,0,0,2.01103,208.067,0.014083,0,0,0.00451845,0.0106355,0,0,0.00642062,0.0658132,0.00171329,0,0,151,1.50295,0,1292,369,0,0,0,0,0,1470,0,295,0,0.159275,0,0,0,874.997,TWO_PC,0,1491.02,0,0,0,0,0,0,0.0648486,0.5,0.00154776,0,0,0,0,219,665,0,0,0,0,0.913728,0.129075,0
0,1271,0.00658418,226.434,0.00255623,0,0.00188841,0,0,1795.19,0,0.0042193,0,4,0,1271,0,1266.68,0.00479759,0.208549,0,0,0,0.05,0,1000,534.47,0.0275564,0.00314032,84.7647,WAIT_DIE,0,0,0,0,1.86089,0,0.00426606,0.00119707,0,0,0,0,0,false,0,0,0,0,0,0,4.01363,166.215,0.033392,0,0,0.0047803,0.00880908,0,0,0.0123924,0.11121,0.00177815,0,0,293,3.07665,0,1331.13,719,0,0,0,0,0,2851,0,545,0,0.24919,0,0,0,935.355,TWO_PC,0,1566.33,0,0,0,0,0,0,0.129931,0.5,0.00370998,0,0,0,0,433,1271,0,0,0,0,0.921127,0.136184,0
0,2335,0.00680889,171.591,0.0027229,0,0.0035846,0,0,1964.73,0,0.00475766,0,8,0,2335,0,2319.02,0.00672782,0.261312,0,0,0,0.05,0,1000,586.459,0.0463118,0.00337705,44.4154,WAIT_DIE,0,0,0,0,1.56757,0,0.00599479,0.00180755,0,0,0,0,0,false,0,0,0,0,0,0,8.05513,58.887,0.0382923,0,0,0.0051779,0.0105283,0,0,0.0227254,0.19762,0.00180399,0,0,537,6.43501,0,1506.46,1368,0,0,0,0,0,5359,0,971,0,0.18507,0,0,0,993.527,TWO_PC,0,1695.84,0,0,0,0,0,0,0.27923,0.5,0.00460774,0,0,0,0,827,2335,0,0,0,0,0.918432,0.119797,0
0,3340,0.00663454,209.045,0.00286949,0,0.00505556,0,0,2072.43,0,0.00488979,0,12,0,3340,0,3310.85,0.0092457,0.25923,0,0,0,0.05,0,1000,587.869,0.0617315,0.00355425,101.727,WAIT_DIE,0,0,0,0,1.58944,0,0.00802669,0.00274244,0,0,0,0,0,false,0,0,0,0,0,0,12.1056,116.516,0.0538985,0,0,0.00511665,0.00945932,0,0,0.0322919,0.283989,0.00192528,0,0,783,9.48093,0,1582.65,1918,0,0,0,0,0,7551,0,1404,0,0.480242,0,0,0,1041.81,TWO_PC,0,1770.45,0,0,0,0,0,0,0.419735,0.5,0.00807798,0,0,0,0,1153,3340,0,0,0,0,0.914071,0.152703,0
0,4152,0.00706322,244.496,0.0030976,0,0.00624458,0,0,2254.13,0,0.00504457,0,16,0,4152,0,4129.36,0.0115238,0.274349,0,0,0,0.05,0,1000,598.81,0.0733214,0.00393166,41.8536,WAIT_DIE,0,0,0,0,1.62325,0,0.0100272,0.00366126,0,0,0,0,0,false,0,0,0,0,0,0,16.0877,138.392,0.0723308,0,0,0.00554188,0.0104781,0,0,0.0400225,0.385492,0.00198288,0,0,953,12.6776,0,1733.84,2358,0,0,0,1,0,9343,0,1777,0,0.705682,0,0,0,1082.95,TWO_PC,0,1841.66,0,0,1.18861,1,0,0,0.525447,0.5,0.0109865,0,0,0,0,1422,4152,0,0,0,0,0.898732,0.164482,0
0,4407,0.0190205,415.518,0.00361081,0,0.00662519,0,0,2524.03,1,0.00541102,0,20,0,4407,0,4361.46,0.0129285,0.346349,1,0,0,0.05,0,1000,669.956,0.0915893,0.00474206,43.6948,WAIT_DIE,0.000108486,0,0,0,1.46235,0,0.0102245,0.00495512,0,0,0,0,0,false,0,0,0,0,0,0,20.2089,143.817,0.0952231,0,0,0.0064015,0.0979892,0,0,0.042576,0.518539,0.00210705,0,0,1000,16.0151,0,2225.99,2511,0,0,0,0,1,9949,0,1892,0,0.789538,0,0,0,1163.63,TWO_PC,0,1961.16,0,0,0,0,0,0,0.651224,0.5,0.0105182,0,1,0,0,1515,4407,1.10932,0,0,1,0.875463,0.192831,0
0,5727,0.00737559,270.431,0.00338137,0,0.00851002,0,0,2434.68,8,0.00544978,0,24,0,5727,0,5685.46,0.0166258,0.334127,8,0,0,0.05,0,1000,675.325,0.123773,0.00431541,65.0498,WAIT_DIE,0.0036856,0,0,0,1.41324,0,0.0146591,0.00684239,0,0,0,0,0,false,0,0,0,0,0,0,24.1753,101.054,0.0854336,0,0,0.00585709,0.0107003,0,0,0.0553768,0.62641,0.00214886,0,0,1292,19.5108,0,1886.83,3279,0,0,0,0,8,12944,0,2469,0,0.770833,0,0,0,1216.99,TWO_PC,0,2079.75,0,0,0,0,0,0,0.749071,0.5,0.012858,0,8,0,0,1966,5727,0.764605,0,0,8,0.839019,0.178522,0
0,6456,0.0085781,349.909,0.00356449,0,0.00949937,0,0,2522.86,2,0.00548824,0,28,0,6456,0,6310.62,0.0203472,0.337517,2,0,0,0.05,0,1000,690.499,0.138861,0.0045808,41.6722,WAIT_DIE,0.000471488,0,0,0,1.46182,0,0.0162217,0.00728416,0,0,0,0,0,false,0,0,0,0,0,0,28.645,135.443,0.143041,0,0,0.00598814,0.0355953,0,0,0.0623641,0.804278,0.00224415,0,0,1462,22.6505,0,1955.87,3652,0,0,0,1,7,14479,0,2808,0,1.12915,0,0,0,1267.04,TWO_PC,0,2156,0,0,1.17038,1,0,0,0.900442,0.5,0.0145898,0,7,0,0,2186,6456,1.04997,0,0,2,0.833918,0.171143,0
0,1066,0.00458973,208.055,0.00181854,0,0.0015344,0,0,1609.82,0,0.00243492,0,2,0,1066,0,1062.31,0.00349568,0.164387,0,0,0,0.05,0,1000,0.596942,0.0241257,0.00198015,78.3066,WAIT_DIE,0,0,0,0,2.68887,0,0.00308208,0.000854308,0,0,0,0,0,false,0,0,0,0,0,0,2.00694,171.773,0.0214048,0,0,0.00280193,0.00557051,0,0,0.0103577,0.0644315,0.00162421,0,0,237,1.45812,0,672.252,581,0,0,0,0,0,1648,0,484,0,0.212277,0,0,0,921.531,ONE_PC,0,1423.29,0,0,0,0,0,0,0.0623079,0.5,0.00330906,0,0,0,0,345,1066,0,0,0,0,0.895344,0.0730704,0
0,1862,0.0056125,188.162,0.00208719,0,0.00273276,0,0,1898.41,0,0.00297326,0,4,0,1862,0,1857.32,0.00520423,0.203635,0,0,0,0.05,0,1000,0.526955,0.0373989,0.00230087,66.3827,WAIT_DIE,0,0,0,0,1.78226,0,0.0045499,0.00140225,0,0,0,0,0,false,0,0,0,0,0,0,4.01009,148.054,0.0393581,0,0,0.0034834,0.00664693,0,0,0.0181395,0.106178,0.00182093,0,0,412,3.01642,0,791.973,1036,0,0,0,0,0,2898,0,829,0,0.32379,0,0,0,1050.08,ONE_PC,0,1634.36,0,0,0,0,0,0,0.128122,0.5,0.00348851,0,0,0,0,621,1862,0,0,0,0,0.911411,0.0922487,0
0,3374,0.0053361,230.603,0.0022795,0,0.00509833,0,0,2048.15,0,0.00322074,0,8,0,3374,0,3364.55,0.00920458,0.244816,0,0,0,0.05,0,1000,0.635039,0.0599478,0.00262193,49.1261,WAIT_DIE,0,0,0,0,1.97153,0,0.0081355,0.00257595,0,0,0,0,0,false,0,0,0,0,0,0,8.02248,157.434,0.0664716,0,0,0.00369136,0.00735619,0,0,0.0328806,0.198805,0.0018196,0,0,772,6.08032,0,992.948,1923,0,0,0,0,0,5300,0,1440,0,0.63347,0,0,0,1057.39,ONE_PC,0,1659.12,0,0,0,0,0,0,0.252273,0.5,0.0060362,0,0,0,0,1162,3374,0,0,0,0,0.904157,0.110537,0
0,4897,0.00495155,206.752,0.00235576,0,0.00728625,0,0,2147.69,3,0.00320308,0,12,0,4897,0,4884.77,0.0136447,0.25174,3,0,0,0.05,0,1000,0.716119,0.0824972,0.00269388,32.1677,WAIT_DIE,0.0011638,0,0,0,1.57472,0,0.0120639,0.00404743,0,0,0,0,0,false,0,0,0,0,0,0,12.03,98.46,0.0694605,0,0,0.00348459,0.0058617,0,0,0.0474117,0.282099,0.00191321,0,0,1127,9.39042,0,1003.28,2772,0,0,0,0,3,7675,0,2121,0,0.614133,0,0,0,1141.25,ONE_PC,0,1787.26,0,0,0,0,0,0,0.396737,0.5,0.0127578,0,3,0,0,1649,4897,0.474878,0,0,3,0.883875,0.123257,0
0,5949,0.00537696,228.459,0.00258259,0,0.00879434,0,0,2352.89,3,0.00349863,0,16,0,5949,0,5924.54,0.0157121,0.253357,3,0,0,0.05,0,1000,0.766861,0.104758,0.00298503,86.3136,WAIT_DIE,0.00169295,0,0,0,1.37945,0,0.0134633,0.00472873,0,0,0,0,0,false,0,0,0,0,0,0,16.0661,103.827,0.0912037,0,0,0.00376667,0.00869879,0,0,0.0574711,0.397138,0.00206209,0,0,1371,12.6212,0,1118.49,3359,0,0,0,0,3,9308,0,2594,0,0.79079,0,0,0,1243.15,ONE_PC,0,1945.1,0,0,0,0,0,0,0.510374,0.5,0.0142653,0,3,0,0,1984,5949,0.3545,0,0,3,0.862667,0.121305,0
