prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,network (in us),commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
30997.9,0,31,0.130522,233.944,0.063368,0,0.00010962,0,0,0,0.100694,0,16,0,269,0,244.294,0.000445602,0,0,0,0,0.01,0,8072.65,28163.1,0.00298785,64.4694,WAIT_DIE,0,0,0,0,2.38045,0,0.000407868,0.000154836,0,0,0.172027,0,0,false,0,0,0,0,0,0,17.6181,226.684,0.00237687,0,0.113973,0.150186,0,0,0.00228472,0.20359,0,0,0,15,15.6677,0,43,0,0,0,0,0,0,0,226,0,0.0705494,0,0,0,57191.3,TWO_PC,0,29028.9,0,0,0,0,0,0,0.302671,0.5,0.000497572,0,0,0,0,28,269,0,0,0,0,1.08674,0
29173.2,0,9,0.131514,221.135,0.061186,0,0.000191704,0,0,0,0.108327,0,16,0,271,0,247.423,0.000495374,0,0,0,0,0.02,0,14289.7,24539.8,0.00363895,60.2583,WAIT_DIE,0,0,0,0,2.24162,0,0.00044455,0.00017589,0,0,0.169339,0,0,false,0,0,0,0,0,0,17.5247,209.012,0.00443854,0,0.121387,0.14557,0,0,0.00239066,0.193534,0,0,0,24,15.6726,0,65,0,0,0,0,0,0,0,198,0,0.0661473,0,0,0,49681.1,TWO_PC,0,25141.9,0,0,0,0,0,0,0.288429,0.5,0.000496778,0,0,0,0,49,271,0,0,0,0,1.08026,0
33862.6,0,7,0.14208,213.645,0.0753903,0,0.000299492,0,0,0,0.121075,0,16,0,218,0,203.296,0.000748932,0,0,0,0,0.04,0,26328,27774.8,0.00315966,51.9621,WAIT_DIE,0,0,0,0,2.24657,0,0.000688036,0.000184408,0,0,0.168158,0,0,false,0,0,0,0,0,0,17.1572,169.17,0.00343782,0,0.122377,0.142132,0,0,0.0020876,0.15668,0,0,0,32,15.6927,0,105,0,0,0,0,0,0,0,110,0,0.045947,0,0,0,56774.3,TWO_PC,0,29000.3,0,0,0,0,0,0,0.233113,0.5,0.000620856,0,0,0,0,76,218,0,0,0,0,1.05793,0
37604.1,0,72,0.189799,226.678,0.0828942,0,0.00036726,0,0,0,0.129949,0,16,0,200,0,183.532,0.000903618,0,0,0,0,0.06,0,34342.6,27831.8,0.00402137,47.9502,WAIT_DIE,0,0,0,0,1.93666,0,0.000843726,0.00024227,0,0,0.170522,0,0,false,0,0,0,0,0,0,17.4356,154.776,0.00288783,0,0.152378,0.189808,0,0,0.00200588,0.186243,0,0,0,39,15.6951,0,119,0,0,0,0,0,0,0,77,0,0.0411633,0,0,0,56815,TWO_PC,0,28984.5,0,0,0,0,0,0,0.275441,0.5,0.000580316,0,0,0,0,84,200,0,0,0,0,1.0743,0
41568.8,0,8,0.140292,245.481,0.0911832,0,0.00043966,0,0,0,0.125389,0,16,0,185,0,168.931,0.00097942,0,0,0,0,0.08,0,34454.8,31459.7,0.00331283,49.8057,WAIT_DIE,0,0,0,0,2.21581,0,0.000917694,0.000176266,0,0,0.17099,0,0,false,0,0,0,0,0,0,17.522,156.152,0.00380433,0,0.125522,0.140365,0,0,0.00195944,0.194203,0,0,0,45,15.7015,0,137,0,0,0,0,0,0,0,45,0,0.0389122,0,0,0,70255.8,TWO_PC,0,38797.4,0,0,0,0,0,0,0.287659,0.5,0.000592352,0,0,0,0,95,185,0,0,0,0,1.08029,0
41848,0,0,0.146797,293.566,0.096118,0,0.000519716,0,0,0,0.120002,0,16,0,173,0,156.997,0.000745534,0,0,0,0,0.1,0,39790.9,34139.2,0.00396053,47.5301,WAIT_DIE,0,0,0,0,2.21305,0,0.00067896,0.000258976,0,0,0.17299,0,0,false,0,0,0,0,0,0,17.6309,153.23,0.00417052,0,0.13375,0.146856,0,0,0.001946,0.205283,0,0,0,38,15.7002,0,151,0,0,0,0,0,0,0,27,0,0.0385262,0,0,0,73943,TWO_PC,0,39806.2,0,0,0,0,0,0,0.305793,0.5,0.00124379,0,0,0,0,108,173,0,0,0,0,1.08615,0
35571.8,0,126,0.136379,213.015,0.0388887,0,0.00018984,0,0,0,0.0661764,0,16,0,423,0,390.765,0.000864846,0,0,0,0,0.01,0,7091.75,1.10166,0.00440099,56.458,WAIT_DIE,0,0,0,0,2.32134,0,0.000801914,0.000235748,0,0,0.167579,0,0,false,0,0,0,0,0,0,17.3199,194.616,0.003282,0,0.0825446,0.173739,0,0,0.00365669,0.176698,0,0,0,33,15.6447,0,82,0,0,0,0,0,0,0,348,0,0.0944348,0,0,0,34403.5,ONE_PC,0,33612,0,0,0,0,0,0,0.261885,0.5,0.000916906,0,0,0,0,42,423,0,0,0,0,1.0665,0
31573.1,0,197,0.0835482,227.352,0.0363151,0,0.000322084,0,0,0,0.0665752,0,16,0,450,0,423.743,0.0012984,0,0,0,0,0.02,0,10258.3,0.833209,0.00482404,44.8602,WAIT_DIE,0,0,0,0,2.04717,0,0.00122071,0.00025567,0,0,0.163597,0,0,false,0,0,0,0,0,0,16.9914,143.425,0.00729965,0,0.0733963,0.114814,0,0,0.00399741,0.141204,0,0,0,51,15.6604,0,125,0,0,0,0,0,0,0,324,0,0.077628,0,0,0,30313.3,ONE_PC,0,29157.1,0,0,0,0,0,0,0.210923,0.5,0.0008655,0,0,0,0,75,450,0,0,0,0,1.04575,0
36295.3,0,265,0.118474,252.072,0.0470441,0,0.000503048,0,0,0,0.0753728,0,16,0,351,0,331.852,0.00112863,0,0,0,0,0.04,0,24272.4,1.12498,0.00580668,35.81,WAIT_DIE,0,0,0,0,2.21139,0,0.00103956,0.000293502,0,0,0.161599,0,0,false,0,0,0,0,0,0,16.9232,107.88,0.0096386,0,0.0848207,0.11868,0,0,0.00337107,0.131115,0,0,0,53,15.6891,0,175,0,0,0,0,0,0,0,177,0,0.0495765,0,0,0,34226.4,ONE_PC,0,30844.5,0,0,0,0,0,0,0.201682,0.5,0.00081787,0,0,0,0,121,351,0,0,0,0,1.04078,0
37989.8,0,267,0.10158,293.053,0.0511564,0,0.000630396,0,0,0,0.0755249,0,16,0,324,0,303.964,0.00136598,0,0,0,0,0.06,0,27234.2,1.39055,0.00610539,48.1883,WAIT_DIE,0,0,0,0,2.12309,0,0.00125849,0.000317618,0,0,0.16433,0,0,false,0,0,0,0,0,0,17.0547,148.247,0.00473798,0,0.0834607,0.101719,0,0,0.00328151,0.146754,0,0,0,63,15.678,0,206,0,0,0,0,0,0,0,117,0,0.0613524,0,0,0,41486.4,ONE_PC,0,35339.1,0,0,0,0,0,0,0.223352,0.5,0.000956082,0,0,0,0,144,324,0,0,0,0,1.04837,0
39350.9,0,181,0.102894,246.573,0.05762,0,0.00074426,0,0,0,0.0836214,0,16,0,288,0,268.226,0.00123395,0,0,0,0,0.08,0,37633.6,1.59801,0.00521268,34.5743,WAIT_DIE,0,0,0,0,2.1921,0,0.00113453,0.000328424,0,0,0.1662,0,0,false,0,0,0,0,0,0,17.1795,101.84,0.00509124,0,0.100281,0.110854,0,0,0.00312066,0.158799,0,0,0,66,15.6981,0,225,0,0,0,0,0,0,0,64,0,0.0412264,0,0,0,39935.1,ONE_PC,0,32870.6,0,0,0,0,0,0,0.244247,0.5,0.000931184,0,0,0,0,158,288,0,0,0,0,1.0568,0
37783.3,0,186,0.0914163,305.362,0.0595908,0,0.000850392,0,0,0,0.0761949,0,16,0,281,0,262.176,0.00100823,0,0,0,0,0.1,0,42041.7,1.75006,0.00657438,48.3989,WAIT_DIE,0,0,0,0,2.26607,0,0.000896408,0.000349566,0,0,0.16577,0,0,false,0,0,0,0,0,0,17.1488,141.396,0.00736291,0,0.0836157,0.0915492,0,0,0.00316035,0.15661,0,0,0,58,15.6806,0,237,0,0,0,0,0,0,0,42,0,0.0549528,0,0,0,43790.2,ONE_PC,0,33810,0,0,0,0,0,0,0.237457,0.5,0.000933154,0,0,0,0,181,281,0,0,0,0,1.05377,0
28887.5,0,14,0.122894,177.48,0.0584289,0,0.000118792,0,0,0,0.091926,0,16,0,284,0,261.308,0.000522246,0,0,0,0,0.01,0,7698.2,25663,0.0033937,50.1013,WAIT_DIE,0,0,0,0,2.16042,0,0.000476118,0.000194452,0,0,0.170273,0,0,false,0,0,0,0,0,0,17.3895,169.388,0.0022954,0,0.107422,0.164642,0,0,0.00240664,0.179885,0,0,0,17,15.6813,0,45,0,0,0,0,0,0,0,237,0,0.0578299,0,0,0,52383.7,TWO_PC,0,26721.6,0,0,0,0,0,0,0.269101,0.5,0.00087851,0,0,0,0,30,284,0,0,0,0,1.07195,0
32375.8,0,47,0.124006,144.835,0.0669055,0,0.000173056,0,0,0,0.115557,0,16,0,248,0,227.286,0.0007272,0,0,0,0,0.02,0,15228,26659.9,0.0032391,36.0856,WAIT_DIE,0,0,0,0,2.28776,0,0.000681212,0.000134126,0,0,0.170473,0,0,false,0,0,0,0,0,0,17.4582,112.331,0.0025745,0,0.123858,0.159156,0,0,0.00219153,0.186602,0,0,0,20,15.7028,0,62,0,0,0,0,0,0,0,183,0,0.0353898,0,0,0,55088.1,TWO_PC,0,28428.9,0,0,0,0,0,0,0.27776,0.5,0.000443176,0,0,0,0,45,248,0,0,0,0,1.07672,0
38524.1,0,35,0.158934,217.175,0.0801373,0,0.000273008,0,0,0,0.12263,0,16,0,207,0,192.239,0.000698606,0,0,0,0,0.04,0,25715.1,28904.1,0.00356054,50.7738,WAIT_DIE,0,0,0,0,2.31991,0,0.00065267,0.00018407,0,0,0.168212,0,0,false,0,0,0,0,0,0,17.2285,164.274,0.00559243,0,0.130246,0.164252,0,0,0.00197411,0.162844,0,0,0,27,15.6958,0,94,0,0,0,0,0,0,0,107,0,0.0430228,0,0,0,62450,TWO_PC,0,33547,0,0,0,0,0,0,0.242799,0.5,0.000493402,0,0,0,0,73,207,0,0,0,0,1.06219,0
36974,0,35,0.148346,228.831,0.0822399,0,0.000375032,0,0,0,0.124424,0,16,0,202,0,184.288,0.00059851,0,0,0,0,0.06,0,29145,29918.9,0.00365956,49.813,WAIT_DIE,0,0,0,0,2.17014,0,0.000542336,0.000198884,0,0,0.169688,0,0,false,0,0,0,0,0,0,17.5377,157.846,0.00336894,0,0.125577,0.148558,0,0,0.00204506,0.195142,0,0,0,39,15.6983,0,127,0,0,0,0,0,0,0,81,0,0.0410071,0,0,0,62180.1,TWO_PC,0,32262.1,0,0,0,0,0,0,0.290957,0.5,0.000639062,0,0,0,0,82,202,0,0,0,0,1.08105,0
38460.1,0,15,0.137017,300.629,0.0857748,0,0.000454344,0,0,0,0.116312,0,16,0,195,0,175.877,0.00086211,0,0,0,0,0.08,0,35414.1,29160.4,0.0042686,56.6099,WAIT_DIE,0,0,0,0,2.211,0,0.000792556,0.000237398,0,0,0.171476,0,0,false,0,0,0,0,0,0,17.7396,186.41,0.00685277,0,0.124092,0.137032,0,0,0.00204996,0.217761,0,0,0,49,15.6912,0,143,0,0,0,0,0,0,0,49,0,0.0470605,0,0,0,61844.7,TWO_PC,0,32685.7,0,0,0,0,0,0,0.3215,0.5,0.00067697,0,0,0,0,97,195,0,0,0,0,1.09275,0
40685.2,0,0,0.159131,263.452,0.0971658,0,0.000515816,0,0,0,0.12472,0,16,0,172,0,156.812,0.000593614,0,0,0,0,0.1,0,49177.4,29643.7,0.00428478,52.6066,WAIT_DIE,0,0,0,0,2.24626,0,0.000528812,0.000264948,0,0,0.172486,0,0,false,0,0,0,0,0,0,17.5496,160.26,0.00393409,0,0.125925,0.159156,0,0,0.00192276,0.201288,0,0,0,38,15.7005,0,148,0,0,0,0,0,0,0,26,0,0.0384748,0,0,0,64337.5,TWO_PC,0,34695.3,0,0,0,0,0,0,0.292477,0.5,0.00064195,0,0,0,0,108,172,0,0,0,0,1.08102,0
30997,0,329,0.0998012,154.347,0.03448,0,0.000204692,0,0,0,0.0510323,0,16,0,471,0,440.941,0.00097802,0,0,0,0,0.01,0,7176.59,0.847346,0.00521843,40.5772,WAIT_DIE,0,0,0,0,2.37273,0,0.00091072,0.00027176,0,0,0.16522,0,0,false,0,0,0,0,0,0,17.0907,130.624,0.00598182,0,0.0753022,0.100894,0,0,0.00406928,0.14937,0,0,0,35,15.664,0,82,0,0,0,0,0,0,0,389,0,0.0740215,0,0,0,31355.3,ONE_PC,0,29566.4,0,0,0,0,0,0,0.229636,0.5,0.000800234,0,0,0,0,47,471,0,0,0,0,1.05174,0
34016.1,0,151,0.10047,153.518,0.0392483,0,0.000292868,0,0,0,0.0677587,0,16,0,418,0,396.267,0.00149716,0,0,0,0,0.02,0,11352.7,0.654598,0.00439139,33.0592,WAIT_DIE,0,0,0,0,2.04393,0,0.00141429,0.000189616,0,0,0.162465,0,0,false,0,0,0,0,0,0,16.8775,104.577,0.0034511,0,0.0767409,0.132509,0,0,0.00369061,0.127395,0,0,0,43,15.6844,0,108,0,0,0,0,0,0,0,304,0,0.0546839,0,0,0,33171.4,ONE_PC,0,31430.6,0,0,0,0,0,0,0.192674,0.5,0.00055951,0,0,0,0,71,418,0,0,0,0,1.03935,0
36828.1,0,0,0.11476,204.741,0.0477078,0,0.00048862,0,0,0,0.0753722,0,16,0,343,0,323.31,0.00146246,0,0,0,0,0.04,0,23130.9,1.04806,0.0051203,32.6695,WAIT_DIE,0,0,0,0,2.22803,0,0.00135107,0.000270852,0,0,0.162916,0,0,false,0,0,0,0,0,0,16.9744,98.824,0.00489603,0,0.0800976,0.114972,0,0,0.00329003,0.138187,0,0,0,51,15.6916,0,170,0,0,0,0,0,0,0,174,0,0.0455709,0,0,0,37583.8,ONE_PC,0,33506.7,0,0,0,0,0,0,0.210742,0.5,0.000772922,0,0,0,0,118,343,0,0,0,0,1.04448,0
37541.5,0,164,0.0919114,236.128,0.0520287,0,0.00061706,0,0,0,0.0759735,0,16,0,316,0,295.42,0.000889558,0,0,0,0,0.06,0,28932.9,1.40547,0.00608852,40.3363,WAIT_DIE,0,0,0,0,2.3045,0,0.000790516,0.000305624,0,0,0.163996,0,0,false,0,0,0,0,0,0,17.1146,122.909,0.00449421,0,0.0834864,0.0919841,0,0,0.00320655,0.151603,0,0,0,63,15.6876,0,200,0,0,0,0,0,0,0,113,0,0.0514842,0,0,0,39375.5,ONE_PC,0,33814.5,0,0,0,0,0,0,0.232872,0.5,0.000835182,0,0,0,0,140,316,0,0,0,0,1.05233,0
39789.8,0,111,0.103467,273.583,0.0573786,0,0.000728396,0,0,0,0.0785079,0,16,0,285,0,273.501,0.00104102,0,0,0,0,0.08,0,34452.3,1.50175,0.0062588,44.3177,WAIT_DIE,0,0,0,0,2.27684,0,0.000938068,0.000249772,0,0,0.158399,0,0,false,0,0,0,0,0,0,16.6727,128.16,0.00733386,0,0.0836798,0.103491,0,0,0.00307913,0.103759,0,0,0,65,15.6881,0,222,0,0,0,0,0,0,0,65,0,0.0501488,0,0,0,45289.5,ONE_PC,0,36583.1,0,0,0,0,0,0,0.162032,0.5,0.000686496,0,0,0,0,155,285,0,0,0,0,1.02466,0
44009.4,0,2.1041e+15,0.125429,289.42,0.0659194,0,0.0007722,0,0,0,0.0843231,0,16,0,254,0,235.746,0.00138983,0,0,0,0,0.1,0,43266.6,1.96746,0.00616502,42.9163,WAIT_DIE,0,0,0,0,2.21935,0,0.00129353,0.000368266,0,0,0.166131,0,0,false,0,0,0,0,0,0,17.2389,128.443,0.0053917,0,0.114238,0.151231,0,0,0.0028405,0.169822,0,0,0,54,15.6894,0,211,0,0,0,0,0,0,0,38,0,0.0459411,0,0,0,47722.3,ONE_PC,0,39425.8,0,0,0,0,0,0,0.249028,0.5,0.00103302,0,0,0,0,162,254,0,0,0,0,1.05952,0
32717,0,32,0.144792,214.315,0.0656825,0,0.000105248,0,0,0,0.119221,0,16,0,260,0,236.121,0.000571988,0,0,0,0,0.01,0,8906.42,28318.3,0.00338419,60.0185,WAIT_DIE,0,0,0,0,2.3402,0,0.00053221,0.000124288,0,0,0.17293,0,0,false,0,0,0,0,0,0,17.6181,207.309,0.00485762,0,0.119766,0.162894,0,0,0.0022107,0.204842,0,0,0,15,15.6761,0,41,0,0,0,0,0,0,0,218,0,0.0627022,0,0,0,58415.4,TWO_PC,0,30097.7,0,0,0,0,0,0,0.301303,0.5,0.000487456,0,0,0,0,27,260,0,0,0,0,1.08637,0
31517.8,0,5,0.16047,157.118,0.0662503,0,0.000176532,0,0,0,0.103082,0,16,0,251,0,230.403,0.000797166,0,0,0,0,0.02,0,13111.5,28442.1,0.00279407,38.9385,WAIT_DIE,0,0,0,0,2.39125,0,0.000749872,0.000138406,0,0,0.170349,0,0,false,0,0,0,0,0,0,17.4303,125.654,0.00227662,0,0.110991,0.192459,0,0,0.00221455,0.18372,0,0,0,20,15.6993,0,62,0,0,0,0,0,0,0,184,0,0.0394655,0,0,0,56985,TWO_PC,0,28543.5,0,0,0,0,0,0,0.275186,0.5,0.000500476,0,0,0,0,47,251,0,0,0,0,1.07526,0
36216.1,0,14,0.168497,170.799,0.0793759,0,0.0002796,0,0,0,0.111708,0,16,0,207,0,187.504,0.00076616,0,0,0,0,0.04,0,20915.4,32829.7,0.00360468,34.4671,WAIT_DIE,0,0,0,0,2.25913,0,0.000711358,0.000196576,0,0,0.172692,0,0,false,0,0,0,0,0,0,17.6636,107.255,0.00304504,0,0.111898,0.16876,0,0,0.00199479,0.208624,0,0,0,28,15.7094,0,102,0,0,0,0,0,0,0,108,0,0.0301747,0,0,0,67503.6,TWO_PC,0,34674.9,0,0,0,0,0,0,0.310337,0.5,0.000548024,0,0,0,0,71,207,0,0,0,0,1.08888,0
38308.6,0,0,0.160728,267.689,0.083762,0,0.000362696,0,0,0,0.120146,0,16,0,198,0,179.269,0.000850108,0,0,0,0,0.06,0,29846.8,30105.1,0.00369206,45.4119,WAIT_DIE,0,0,0,0,2.22729,0,0.000794776,0.00017536,0,0,0.17345,0,0,false,0,0,0,0,0,0,17.6717,142.776,0.00336153,0,0.124269,0.160811,0,0,0.00198989,0.209863,0,0,0,39,15.7009,0,119,0,0,0,0,0,0,0,78,0,0.0377579,0,0,0,63369.7,TWO_PC,0,33265.8,0,0,0,0,0,0,0.312347,0.5,0.000512284,0,0,0,0,81,198,0,0,0,0,1.08906,0
40337,0,24,0.145994,255.926,0.0886704,0,0.000445756,0,0,0,0.108787,0,16,0,184,0,170.175,0.000795272,0,0,0,0,0.08,0,31919.5,32742.8,0.00336704,50.2435,WAIT_DIE,0,0,0,0,2.20666,0,0.00072999,0.000202468,0,0,0.16972,0,0,false,0,0,0,0,0,0,17.2998,159.752,0.00369069,0,0.125527,0.146038,0,0,0.00196123,0.169666,0,0,0,45,15.6996,0,142,0,0,0,0,0,0,0,43,0,0.0393112,0,0,0,69495.9,TWO_PC,0,36754.3,0,0,0,0,0,0,0.25309,0.5,0.000602098,0,0,0,0,96,184,0,0,0,0,1.06655,0
41938.7,0,38,0.161206,457.71,0.0936808,0,0.000535932,0,0,0,0.111649,0,16,0,181,0,165.873,0.000577244,0,0,0,0,0.1,0,39054.7,32052.9,0.00442107,94.4402,WAIT_DIE,0,0,0,0,2.03989,0,0.000509804,0.000248002,0,0,0.169924,0,0,false,0,0,0,0,0,0,17.4591,290.848,0.00700082,0,0.133029,0.161219,0,0,0.00200464,0.186526,0,0,0,40,15.6634,0,149,0,0,0,0,0,0,0,28,0,0.0703786,0,0,0,69632.5,TWO_PC,0,37581,0,0,0,0,0,0,0.279013,0.5,0.000617934,0,0,0,0,113,181,0,0,0,0,1.07536,0
